condition.1	condition.2	rg	rg.SE	partial_rg	partial_rg.SE	rg_cov	diff.T	diff.P
cholelithiasis	sleep_apnoea	0.12420554942226329	0.04944462372313925	0.09835166674197411	0.04909696717438914	0.0024133304683408015	4.8325382283160945	1.348032158946668e-6
cholelithiasis	spondylosis	0.08430646117166163	0.053277156872002254	0.0548840291553664	0.053667002309449124	0.002837289326044304	4.434392872814664	9.233211725805612e-6
cholelithiasis	thromboembolic	0.1616911622475454	0.041079601795754365	0.15230943641833228	0.041904210874856115	0.0017144697711590918	2.4589309999439624	0.013935139753119883
cholelithiasis	urine_incont	0.1279644646150458	0.05144173576346672	0.10643830497610192	0.05216500553728114	0.0026702709183481417	4.15054757833864	3.316808099401571e-5
cholelithiasis	valve_nonrheumatic	-0.020752188283798073	0.05159420116811462	-0.029378327859961643	0.053230977458011336	0.002738363043197052	1.9909290525150845	0.046488687677339394
COPD	coronary_heart	0.26652405622146497	0.0268133548385524	0.2517650022109057	0.02751476661423792	7.320371789851702e-4	4.270544312938403	1.9499647046042343e-5
COPD	diabetes_type_2	0.15535635907141884	0.027343687756401787	0.12797428344739206	0.026858668970125732	7.17880656233113e-4	4.744799480055356	2.0871298232295503e-6
COPD	enthesopathy_lower	0.25544110687315885	0.06180473474753357	0.2400409299641657	0.06125684588502865	0.003767057623670473	2.4945926551678483	0.012610179933270526
COPD	gout	0.1106205092344145	0.03132499446542191	0.09431835533645087	0.032040141928512886	9.950577739938962e-4	3.8737402510900183	1.0717764565295197e-4
COPD	HF	0.3633060516103296	0.035824399533753104	0.3433173038916367	0.03692064543797138	0.001309310185891019	3.784194474905798	1.5420721157093794e-4
COPD	hypertension	0.2522636194769311	0.03342814048507903	0.23085527647609824	0.032074270718899706	0.00106245456106408	4.639724583948485	3.488738148581551e-6
COPD	hypothyroid	0.09988582146152357	0.04534292020187224	0.09463260986198911	0.04462775685151968	0.002018727523566514	1.6479130656718577	0.09937051186412967
COPD	IDA	0.3399001124692834	0.06153340903147763	0.3202073267455505	0.060051710785485	0.0036771977417834846	3.18734820760548	0.001435838013737965
COPD	OA	0.29984033290336387	0.027378264965737923	0.2767762332609999	0.02662184949166794	7.161804832621092e-4	4.529230167014471	5.919898307419271e-6
COPD	peripheral_arterial	0.6034937241061553	0.06619153924101512	0.5904770621481628	0.06782958299082677	0.004481937261146293	3.0429981569518385	0.0023423376773646838
COPD	pri_breast	0.017354068422482636	0.026744179701652777	-0.002891204812397978	0.027806869064951514	7.333786608168972e-4	4.344459881441218	1.396187552039365e-5
COPD	psoriasis	0.257612336340794	0.04333454944978662	0.2505341454418421	0.04362009033420082	0.001882912229110531	1.8416934499025246	0.06552000286149716
COPD	RA	0.3433975053017825	0.04209578669950705	0.3420318140879176	0.04136220680541687	0.001734392694932373	0.36367366673648555	0.7161017096737932
COPD	sleep_apnoea	0.2553675632189861	0.04095548915133569	0.22938276173222413	0.0396335988922844	0.0016042069186192269	4.120917745895294	3.7736614739817576e-5
COPD	spondylosis	0.5640223344154753	0.044695846095391005	0.5491457510921531	0.04519832159820532	0.0020114309640142615	3.5315481389628323	4.131346564789811e-4
COPD	thromboembolic	0.23595614445159163	0.036538179990243856	0.2262518160531381	0.03633838594020918	0.0013172629515526898	2.1181126734208875	0.03416552646937533
COPD	urine_incont	0.2982798363620651	0.04375852514358578	0.27771928418803143	0.0438817228583399	0.0019047993370184162	3.703825511959417	2.123723635685104e-4
COPD	valve_nonrheumatic	0.13492687809344686	0.04626712988303508	0.12693409471367398	0.044534803598415794	0.002049248489984636	1.58283616413788	0.11345881162555205
coronary_heart	diabetes_type_2	0.30952083761943366	0.020265949847766133	0.29223710065049835	0.021008996451826883	4.187774141455191e-4	4.5339585047780355	5.788840630602476e-6
coronary_heart	enthesopathy_lower	0.18628142748967824	0.04233370909675357	0.17260362399503967	0.04294179706261728	0.0018058380319094197	2.7653209984984226	0.005686680575848745
coronary_heart	gout	0.2142605846025846	0.026155164759696835	0.20257063747701554	0.026814477901692935	6.958147896438159e-4	3.4502855813414817	5.599938181558439e-4
coronary_heart	HF	0.5909417632752431	0.030594249610821467	0.5819444881118253	0.03143360098615017	9.589724544023223e-4	3.632640576044962	2.80535653826534e-4
coronary_heart	hypertension	0.5053537379375681	0.01803215260928107	0.49457653282185166	0.01832208964595859	3.2727028395022266e-4	4.2879840083171725	1.803020704530167e-5
coronary_heart	hypothyroid	0.15531735838118918	0.026960592460686876	0.15139871799449628	0.027254370335792952	7.306196762455414e-4	1.3492597054490567	0.17725356335860912
coronary_heart	IDA	0.17951591408102163	0.03981965761434445	0.15991223359291232	0.04157189883436384	0.0016406811048849293	3.440529297178717	5.805775785724912e-4
coronary_heart	OA	0.1234228414835314	0.022442621897206482	0.10009985421096752	0.02343222121734922	5.170290127264281e-4	5.395971695602086	6.815369081086541e-8
coronary_heart	peripheral_arterial	0.6939015589986455	0.06445124438723658	0.6884606880113888	0.06682374184206265	0.004303323423715352	1.5250332513196743	0.1272508042146811
coronary_heart	pri_breast	-0.044570039551538064	0.021374347564470264	-0.0619627076694887	0.022238855364889426	4.6895437482481685e-4	4.7300645744581296	2.244484333404077e-6
coronary_heart	psoriasis	0.17114209163886254	0.03232165026611977	0.16413319252217232	0.0325124865490559	0.0010452111081949837	2.082384387955317	0.037307373312364625
coronary_heart	RA	0.194639959860312	0.03049593119262555	0.19160505584486537	0.03116956025335254	9.44286606204359e-4	0.8427008081801621	0.3993957950865717
coronary_heart	sleep_apnoea	0.22428777887550383	0.026127234966617233	0.2029813119099712	0.027081270060030024	6.973708976711856e-4	4.618133202387387	3.872076810154239e-6
coronary_heart	spondylosis	0.2867374532040497	0.030901230985348176	0.2663148627788404	0.031877524415847305	9.743521356842457e-4	4.3190753265675745	1.5668430048005656e-5
coronary_heart	thromboembolic	0.11982411950525856	0.03454513176804454	0.11032128518920822	0.0350072486428905	0.0012019044516306632	2.448348052627472	0.01435129478083221
coronary_heart	urine_incont	0.17108926528959742	0.03347374012142215	0.15164339560407236	0.0339511101045448	0.001126243845559411	4.27599050939159	1.902893298512503e-5
coronary_heart	valve_nonrheumatic	0.38496139767110543	0.0372572651922318	0.3808322638098868	0.03802552168029277	0.001410803551955559	1.1708494661133528	0.2416592905318872
diabetes_type_2	enthesopathy_lower	0.22939772249241555	0.04617858774418761	0.20918939302448802	0.04650570810361812	0.002116677259500482	2.568774731148732	0.010205877784386232
diabetes_type_2	gout	0.2592886435954669	0.02723908970322175	0.24256037378890302	0.0288221250901266	7.73897977943583e-4	3.35324446046617	7.987012859550472e-4
diabetes_type_2	HF	0.2952879686778027	0.03352859040792852	0.266087952992729	0.03484682839324361	0.0011503753299221364	4.754595443742261	1.98844187349515e-6
diabetes_type_2	hypertension	0.39822960560307386	0.01956088506445719	0.3758997136929533	0.01957058352983585	3.733955293376173e-4	5.143865905582798	2.6914167569174515e-7
diabetes_type_2	hypothyroid	0.044565364532084324	0.028485124491380288	0.03698289125294054	0.027918326387850134	7.849826517466161e-4	1.659778208562421	0.09695907913825758
diabetes_type_2	IDA	0.2906017830135692	0.045966518239841894	0.2629209690028412	0.04542731179495226	0.0020569478376945946	3.4967423247451745	4.7097651966644867e-4
diabetes_type_2	OA	0.05947497948446922	0.02418460028467425	0.018518560774109474	0.024275818734186185	5.656563338903101e-4	6.253245581440004	4.020092269221196e-10
diabetes_type_2	peripheral_arterial	0.3774953630640736	0.04741611753412463	0.3478243026908521	0.048559956807086364	0.002271898203598713	3.7512890755677417	1.7592771933429966e-4
diabetes_type_2	pri_breast	0.01103614321531538	0.024693997198768722	-0.015408803238219016	0.02627923714656057	6.35279206956786e-4	4.841627781653527	1.2877982131312655e-6
diabetes_type_2	psoriasis	0.13383119006776914	0.0322811765004327	0.12278875368549738	0.032557786207620905	0.0010362773058621157	2.032072314078097	0.042146335714753035
diabetes_type_2	RA	0.15230128766702283	0.027140601205817592	0.14794999944479487	0.026852991348928795	7.12543117747208e-4	0.7619880500592006	0.4460671363443084
diabetes_type_2	sleep_apnoea	0.26881816610629505	0.029860457464895657	0.23502952952548295	0.030117163989277305	8.767459261330015e-4	5.025832500595456	5.012532568755046e-7
diabetes_type_2	spondylosis	0.19353225889097045	0.03427991128121088	0.15314517226852045	0.03529073756929693	0.0011757678876753196	4.861586480471177	1.1644868632417605e-6
diabetes_type_2	thromboembolic	0.13487650287763667	0.030344141012263418	0.12064757818753319	0.03111811608796982	9.25002665338081e-4	2.275573436670172	0.02287155270686672
diabetes_type_2	urine_incont	0.18798327133216938	0.033879523742988166	0.1569505998631405	0.0346973112790112	0.0011519923555125587	4.491321976716358	7.078245094170466e-6
diabetes_type_2	valve_nonrheumatic	0.1280715353091806	0.03422905578421822	0.11809552708183914	0.03399515347927391	0.0011427932342236889	1.544631838392383	0.12243534048925914
enthesopathy_lower	gout	0.15331975445829144	0.054561428114815486	0.14040097332369994	0.055985738320122234	0.003044695606610318	2.756730419490001	0.005838246238511603
enthesopathy_lower	HF	0.19944910925697995	0.06883268704879798	0.1787624774725569	0.07000628530701809	0.004784867335307363	2.4888611856315714	0.01281529917851963
enthesopathy_lower	hypertension	0.2686038744364337	0.05337869899074761	0.25152729048573136	0.05251428574880425	0.0027829231970445535	2.6607782922083314	0.007796027239977768
enthesopathy_lower	hypothyroid	0.20975906581452042	0.057038474736551915	0.20628429138778562	0.05687393012786432	0.003240783089137615	1.3665659334939715	0.1717614012458255
enthesopathy_lower	IDA	0.35183457617217395	0.08919241277475783	0.3362669439243515	0.08994432104581838	0.007993672636270929	2.0455041625257695	0.04080517925301631
enthesopathy_lower	OA	0.6695836507272431	0.053964269310025494	0.6624996983438258	0.05450843508736972	0.0029297692977270752	1.4528850048713742	0.14625568500904887
enthesopathy_lower	peripheral_arterial	0.42228217767794063	0.09045475936263081	0.40673591275655496	0.09206909997962087	0.008297077959742627	1.9338372870971767	0.05313313671105383
enthesopathy_lower	pri_breast	-0.024513566530631418	0.056234095107000455	-0.04200986654703104	0.05864097346196487	0.003280346532035471	2.7545832005761643	0.005876694613882926
enthesopathy_lower	psoriasis	0.21072572391346361	0.0663608336017178	0.2039974347063512	0.06703880500875728	0.004442145110246415	1.819693608638662	0.06880567718539819
enthesopathy_lower	RA	0.28855485425289823	0.06215094884430519	0.286351696486585	0.06183363436195481	0.003837743305850696	0.6750354405468441	0.4996532486154004
enthesopathy_lower	sleep_apnoea	0.3304451226392726	0.059053586119970254	0.3120808047329761	0.05967126361129629	0.003490904856404169	2.2574829265031235	0.02397791515693643
enthesopathy_lower	spondylosis	0.7816558099231213	0.07321974021305966	0.7794611867617774	0.07528603642077505	0.0054988797094022435	0.3919081280592672	0.6951260971196773
enthesopathy_lower	thromboembolic	0.246345088262893	0.06870660989454681	0.23816226521580472	0.06873036313492355	0.004712502492013623	1.8551350657698304	0.06357694147836504
enthesopathy_lower	urine_incont	0.4750332191812673	0.06904303623356689	0.4629102494534436	0.0709974333703244	0.004885869870116225	2.0250944057069407	0.04285767124660336
enthesopathy_lower	valve_nonrheumatic	0.20055076598853117	0.07215719303509285	0.19442951396393868	0.07201638394215203	0.0051872479664552325	1.4222349664212615	0.15495805110385652
