condition.1	condition.2	rg	rg.SE	partial_rg	partial_rg.SE	rg_cov	diff.T	diff.P
carpal_tunnel	enthesopathy_shoulder	0.4544832598320057	0.02938408370036016	0.40801314753060225	0.03251542586035633	9.244348730793002e-4	5.483889238929617	4.1607533513299734e-8
carpal_tunnel	enthesopathy_upper	0.5744725512223489	0.034973715716253365	0.5455901116820694	0.03776843001570741	0.0012900797746733656	3.465615707506828	5.290188371856951e-4
carpal_tunnel	essential_tremor	0.06736208653783056	0.052352142542931544	0.05106667932039803	0.05709536358704553	0.0029069267531429683	1.1923593567153281	0.23312036956320406
carpal_tunnel	female_genital_prolapse	0.08504583298904224	0.030084648833140822	0.06893863563965587	0.031886816207810295	9.318249071513107e-4	2.111244862051083	0.03475127061444972
carpal_tunnel	fibromatosis	-0.05076179478475504	0.03243480082558804	-0.029302381393612246	0.034002591749959885	0.0010683209244285606	-2.536944101395044	0.011182480800179258
carpal_tunnel	fibromyalgia	0.3825987292491709	0.04950165335070607	0.31556002931502497	0.05265646973702173	0.0025286890240063128	5.207300589274621	1.9160757055187736e-7
carpal_tunnel	gastritis_duodenitis	0.3740134705013719	0.031162413917076227	0.30972841449429056	0.03400525461873002	0.0010240758830181032	7.218866422823184	5.242271651859024e-13
carpal_tunnel	glaucoma	-0.060073789535135105	0.030636978097344825	-0.04746309615840161	0.03303471493010477	9.792061849544377e-4	-1.4913254811152001	0.13587606212241132
carpal_tunnel	GORD	0.33990997258714356	0.02427523326296197	0.2685669792984499	0.026825216464316837	6.228684782058797e-4	8.978243137928892	2.7512456256171516e-19
carpal_tunnel	gout	0.15881282917637368	0.024845371622698953	0.020400970739010395	0.029571484901619517	6.267381215213096e-4	8.9664665431242	3.061788871572744e-19
carpal_tunnel	HF	0.23705904204345904	0.029313714903274023	0.06247593891220542	0.039682590197792585	0.0010188513061042982	8.76981823407966	1.7895493812521552e-18
carpal_tunnel	hypertension	0.21985129833450381	0.021248918968287858	0.09651888355920274	0.02529446106776301	4.703839061197178e-4	10.051354418706742	9.061333825017076e-24
carpal_tunnel	hyperthyroid	0.09275607716888369	0.044148512718308885	0.07519946678545447	0.04718639362836161	0.00199613631566886	1.2964968072337388	0.19480437931221328
carpal_tunnel	hypothyroid	0.10587668660929307	0.02430675703188427	0.055856302432378054	0.02668354438138209	6.046788943048475e-4	5.1737544740576835	2.2943627752315668e-7
carpal_tunnel	IBS	0.41147186370596645	0.05967779687236141	0.43416694474218787	0.06581056658870311	0.0037927081520922478	-1.295163189000649	0.19526394046070886
